Temps;I;Temps;EA0;Temps;EA1
0.02742;0.414120109130939;0.02742;0.268265023827553;0.02742;5.55443757027388
0.027421;0.400862953315179;0.027421;0.248430326581001;0.027421;5.54450917989016
0.027422;0.399205808838208;0.027422;0.22859562933445;0.027422;5.52465239912272
0.027423;0.390920086453358;0.027423;0.20380225777626;0.027423;5.50975981354713
0.027424;0.384291508545478;0.027424;0.198843583464622;0.027424;5.49983142316341
0.027425;0.395891519884268;0.027425;0.179008886218071;0.027425;5.48493883758783
0.027426;0.399205808838208;0.027426;0.159174188971519;0.027426;5.45515366643667
0.027427;0.409148675700029;0.027427;0.13438081741333;0.027427;5.44026108086109
0.027428;0.420748687038819;0.027428;0.104628771543503;0.027428;5.40551171451807
0.027429;0.420748687038819;0.027429;0.0847940742969513;0.027429;5.38069073855877
0.02743;0.430691553900639;0.02743;0.0649593770503998;0.02743;5.35586976259947
0.027431;0.424062975992759;0.027431;0.0451246798038483;0.027431;5.33104878664017
0.027432;0.422405831515789;0.027432;0.0252899825572968;0.027432;5.31119200587273
0.027433;0.414120109130939;0.027433;0.00545528531074524;0.027433;5.28637102991343
0.027434;0.409148675700029;0.027434;-0.0143794119358063;0.027434;5.25658585876226
0.027435;0.402520097792149;0.027435;-0.0391727834939957;0.027435;5.23176488280296
0.027436;0.397548664361238;0.027436;-0.0540488064289093;0.027436;5.20694390684366
0.027437;0.390920086453358;0.027437;-0.0738835036754608;0.027437;5.1771587356925
0.027438;0.397548664361238;0.027438;-0.0887595266103745;0.027438;5.15730195492506
0.027439;0.404177242269119;0.027439;-0.113552898168564;0.027439;5.1275167837739
0.02744;0.410805820176999;0.02744;-0.133387595415115;0.02744;5.09276741743088
0.027441;0.415777253607909;0.027441;-0.163139641284943;0.027441;5.053053855896
0.027442;0.419091542561849;0.027442;-0.178015664219856;0.027442;5.02326868474483
0.027443;0.417434398084879;0.027443;-0.207767710089684;0.027443;4.97859092801809
0.027444;0.405834386746089;0.027444;-0.222643733024597;0.027444;4.95873414725065
0.027445;0.412462964653969;0.027445;-0.242478430271149;0.027445;4.92398478090763
0.027446;0.412462964653969;0.027446;-0.2623131275177;0.027446;4.88923541456461
0.027447;0.392577230930328;0.027447;-0.282147824764252;0.027447;4.85945024341345
0.027448;0.390920086453358;0.027448;-0.301982522010803;0.027448;4.82470087707043
0.027449;0.380977219591538;0.027449;-0.321817219257355;0.027449;4.79491570591927
0.02745;0.389262941976388;0.02745;-0.336693242192268;0.02745;4.76016633957624
0.027451;0.384291508545478;0.027451;-0.351569265127182;0.027451;4.73038116842508
0.027452;0.392577230930328;0.027452;-0.371403962373734;0.027452;4.69563180208206
0.027453;0.397548664361238;0.027453;-0.391238659620285;0.027453;4.65591824054718
0.027454;0.395891519884268;0.027454;-0.416032031178474;0.027454;4.60627628862858
0.027455;0.400862953315179;0.027455;-0.440825402736664;0.027455;4.57152692228556
0.027456;0.399205808838208;0.027456;-0.455701425671577;0.027456;4.52684916555882
0.027457;0.394234375407298;0.027457;-0.475536122918129;0.027457;4.49706399440765
0.027458;0.395891519884268;0.027458;-0.49537082016468;0.027458;4.45735043287277
0.027459;0.376005786160628;0.027459;-0.515205517411232;0.027459;4.41763687133789
0.02746;0.376005786160628;0.02746;-0.530081540346146;0.02746;4.37792330980301
0.027461;0.366062919298808;0.027461;-0.554874911904335;0.027461;4.33820974826813
0.027462;0.361091485867898;0.027462;-0.564792260527611;0.027462;4.29849618673325
0.027463;0.357777196913958;0.027463;-0.574709609150887;0.027463;4.27367521077394
0.027464;0.354462907960018;0.027464;-0.594544306397438;0.027464;4.2289974540472
0.027465;0.366062919298808;0.027465;-0.61437900364399;0.027465;4.18431969732046
0.027466;0.367720063775778;0.027466;-0.624296352267265;0.027466;4.14957033097744
0.027467;0.361091485867898;0.027467;-0.654048398137093;0.027467;4.09992837905884
0.027468;0.367720063775778;0.027468;-0.668924421072006;0.027468;4.0552506223321
0.027469;0.367720063775778;0.027469;-0.688759118318558;0.027469;4.00560867041349
0.02747;0.364405774821838;0.02747;-0.703635141253471;0.02747;3.97085930407047
0.027471;0.354462907960018;0.027471;-0.723469838500023;0.027471;3.92618154734373
0.027472;0.354462907960018;0.027472;-0.733387187123299;0.027472;3.88150379061699
0.027473;0.341205752144257;0.027473;-0.75322188436985;0.027473;3.83682603389025
0.027474;0.327948596328497;0.027474;-0.768097907304764;0.027474;3.79711247235537
0.027475;0.322977162897587;0.027475;-0.773056581616402;0.027475;3.76236310601234
0.027476;0.322977162897587;0.027476;-0.792891278862953;0.027476;3.72264954447746
0.027477;0.316348584989707;0.027477;-0.797849953174591;0.027477;3.68293598294258
0.027478;0.316348584989707;0.027478;-0.812725976109505;0.027478;3.6432224214077
0.027479;0.319662873943647;0.027479;-0.827601999044418;0.027479;3.59854466468096
0.02748;0.324634307374557;0.02748;-0.84743669629097;0.02748;3.54890271276236
0.027481;0.321320018420617;0.027481;-0.862312719225883;0.027481;3.50422495603561
0.027482;0.321320018420617;0.027482;-0.877188742160797;0.027482;3.45954719930887
0.027483;0.306405718127886;0.027483;-0.887106090784073;0.027483;3.41983363777399
0.027484;0.304748573650916;0.027484;-0.897023439407349;0.027484;3.37515588104725
0.027485;0.314691440512737;0.027485;-0.906940788030624;0.027485;3.33544231951237
0.027486;0.296462851266066;0.027486;-0.9168581366539;0.027486;3.29076456278563
0.027487;0.276577117542426;0.027487;-0.926775485277176;0.027487;3.25105100125074
0.027488;0.279891406496366;0.027488;-0.936692833900452;0.027488;3.21133743971586
0.027489;0.266634250680606;0.027489;-0.94165150821209;0.027489;3.17658807337284
0.02749;0.271605684111516;0.02749;-0.946610182523727;0.02749;3.14183870702982
0.027491;0.269948539634546;0.027491;-0.956527531147003;0.027491;3.09716095030308
0.027492;0.269948539634546;0.027492;-0.971403554081917;0.027492;3.05248319357634
0.027493;0.274919973065456;0.027493;-0.98627957701683;0.027493;3.00284124165773
0.027494;0.266634250680606;0.027494;-0.996196925640106;0.027494;2.95816348493099
0.027495;0.278234262019396;0.027495;-0.996196925640106;0.027495;2.92837831377983
0.027496;0.264977106203636;0.027496;-1.01107294857502;0.027496;2.88370055705309
0.027497;0.255034239341815;0.027497;-1.01603162288666;0.027497;2.84398699551821
0.027498;0.251719950387875;0.027498;-1.02594897150993;0.027498;2.80427343398333
0.027499;0.235148505618175;0.027499;-1.03090764582157;0.027499;2.76455987244844
0.0275;0.228519927710295;0.0275;-1.03586632013321;0.0275;2.72484631091356
0.027501;0.213605627417564;0.027501;-1.04082499444485;0.027501;2.69009694457054
0.027502;0.216919916371504;0.027502;-1.03586632013321;0.027502;2.66031177341938
0.027503;0.213605627417564;0.027503;-1.04082499444485;0.027503;2.62556240707636
0.027504;0.205319905032714;0.027504;-1.04578366875648;0.027504;2.58584884554148
0.027505;0.230177072187265;0.027505;-1.05074234306812;0.027505;2.5461352840066
0.027506;0.218577060848475;0.027506;-1.05570101737976;0.027506;2.50642172247171
0.027507;0.213605627417564;0.027507;-1.06561836600304;0.027507;2.46174396574497
0.027508;0.218577060848475;0.027508;-1.06561836600304;0.027508;2.42699459940195
0.027509;0.210291338463624;0.027509;-1.06561836600304;0.027509;2.39224523305893
0.02751;0.200348471601804;0.02751;-1.07057704031467;0.02751;2.35253167152405
0.027511;0.183777026832104;0.027511;-1.07057704031467;0.027511;2.32274650037289
0.027512;0.178805593401194;0.027512;-1.07553571462631;0.027512;2.28799713402987
0.027513;0.173834159970284;0.027513;-1.07553571462631;0.027513;2.2582119628787
0.027514;0.150634137292703;0.027514;-1.07057704031467;0.027514;2.22842679172754
0.027515;0.160577004154523;0.027515;-1.06561836600304;0.027515;2.19864162057638
0.027516;0.160577004154523;0.027516;-1.0606596916914;0.027516;2.16885644942522
0.027517;0.153948426246643;0.027517;-1.05570101737976;0.027517;2.14899966865778
0.027518;0.157262715200583;0.027518;-1.07057704031467;0.027518;2.09935771673918
0.027519;0.158919859677553;0.027519;-1.06561836600304;0.027519;2.06957254558802
0.02752;0.162234148631493;0.02752;-1.06561836600304;0.02752;2.03978737443686
0.027521;0.153948426246643;0.027521;-1.05570101737976;0.027521;2.01993059366941
0.027522;0.120805536707242;0.027522;-1.0606596916914;0.027522;1.98021703213453
0.027523;0.139034125953913;0.027523;-1.0606596916914;0.027523;1.95539605617523
0.027524;0.132405548046033;0.027524;-1.05570101737976;0.027524;1.92064668983221
0.027525;0.125776970138152;0.027525;-1.05074234306812;0.027525;1.90078990906477
0.027526;0.114176958799362;0.027526;-1.04578366875648;0.027526;1.87596893310547
0.027527;0.102576947460572;0.027527;-1.03586632013321;0.027527;1.85114795714617
0.027528;0.104234091937542;0.027528;-1.0209902971983;0.027528;1.84121956676245
0.027529;0.0942912250757217;0.027529;-1.0209902971983;0.027529;1.81639859080315
0.02753;0.100919802983602;0.02753;-1.00611427426338;0.02753;1.80150600522757
0.027531;0.0992626585066319;0.027531;-1.00611427426338;0.027531;1.76675663888454
0.027532;0.102576947460572;0.027532;-1.00611427426338;0.027532;1.74193566292524
0.027533;0.0992626585066319;0.027533;-0.996196925640106;0.027533;1.7220788821578
0.027534;0.0876626471678416;0.027534;-0.981320902705193;0.027534;1.70718629658222
0.027535;0.105891236414512;0.027535;-0.98627957701683;0.027535;1.67740112543106
0.027536;0.0876626471678416;0.027536;-0.971403554081917;0.027536;1.65754434466362
0.027537;0.0727483468751113;0.027537;-0.966444879770279;0.027537;1.64265175908804
0.027538;0.0710912023981412;0.027538;-0.951568856835365;0.027538;1.6227949783206
0.027539;0.0561769021054109;0.027539;-0.946610182523727;0.027539;1.5979740023613
0.02754;0.0495483241975307;0.02754;-0.926775485277176;0.02754;1.58308141678572
0.027541;0.0396054573357105;0.027541;-0.911899462342262;0.027541;1.56818883121014
0.027542;0.0429197462896506;0.027542;-0.901982113718987;0.027542;1.5483320504427
0.027543;0.0445768907666206;0.027543;-0.892064765095711;0.027543;1.52351107448339
0.027544;0.0396054573357105;0.027544;-0.882147416472435;0.027544;1.50365429371595
0.027545;0.0412626018126806;0.027545;-0.877188742160797;0.027545;1.47386912256479
0.027546;0.062805480013291;0.027546;-0.867271393537521;0.027546;1.45401234179735
0.027547;0.0561769021054109;0.027547;-0.852395370602608;0.027547;1.43415556102991
0.027548;0.0478911797205607;0.027548;-0.837519347667694;0.027548;1.41429878026247
0.027549;0.0429197462896506;0.027549;-0.827601999044418;0.027549;1.39940619468689
0.02755;0.0296625904738903;0.02755;-0.802808627486229;0.02755;1.38451360911131
0.027551;0.01474829018116;0.027551;-0.802808627486229;0.027551;1.35969263315201
0.027552;0.0114340012272199;0.027552;-0.782973930239677;0.027552;1.34480004757643
0.027553;-0.00348029906551043;0.027553;-0.768097907304764;0.027553;1.32990746200085
0.027554;-0.00845173249642054;0.027554;-0.748263210058212;0.027554;1.31501487642527
0.027555;-0.0018231545885404;0.027555;-0.733387187123299;0.027555;1.30508648604155
0.027556;0.00646256779630979;0.027556;-0.718511164188385;0.027556;1.29019390046597
0.027557;0.0114340012272199;0.027557;-0.703635141253471;0.027557;1.27530131489038
0.027558;0.00646256779630979;0.027558;-0.693717792630196;0.027558;1.25048033893108
0.027559;0.01474829018116;0.027559;-0.678841769695282;0.027559;1.2355877533555
0.02756;0.00977685675024986;0.02756;-0.663965746760368;0.02756;1.22565936297178
0.027561;-0.0101088769733906;0.027561;-0.644131049513817;0.027561;1.2107667773962
0.027562;-0.00845173249642054;0.027562;-0.634213700890541;0.027562;1.19587419182062
0.027563;-0.00845173249642054;0.027563;-0.61437900364399;0.027563;1.19090999662876
0.027564;-0.028337466220061;0.027564;-0.594544306397438;0.027564;1.18098160624504
0.027565;-0.029994610697031;0.027565;-0.579668283462524;0.027565;1.16608902066946
0.027566;-0.0349660441279411;0.027566;-0.559833586215973;0.027566;1.1611248254776
0.027567;-0.0366231886049112;0.027567;-0.539998888969421;0.027567;1.1611248254776
0.027568;-0.029994610697031;0.027568;-0.525122866034508;0.027568;1.15119643509388
0.027569;-0.028337466220061;0.027569;-0.500329494476318;0.027569;1.15119643509388
0.02757;-0.0250231772661209;0.02757;-0.490412145853043;0.02757;1.13133965432644
0.027571;-0.0167374548812707;0.027571;-0.480494797229767;0.027571;1.12141126394272
0.027572;-0.0233660327891509;0.027572;-0.460660099983215;0.027572;1.11644706875086
0.027573;-0.0250231772661209;0.027573;-0.45074275135994;0.027573;1.10651867836714
0.027574;-0.0366231886049112;0.027574;-0.42594937980175;0.027574;1.111482873559
0.027575;-0.028337466220061;0.027575;-0.406114682555199;0.027575;1.111482873559
0.027576;-0.0366231886049112;0.027576;-0.386279985308647;0.027576;1.111482873559
0.027577;-0.0482231999437014;0.027577;-0.366445288062096;0.027577;1.111482873559
0.027578;-0.0531946333746115;0.027578;-0.346610590815544;0.027578;1.111482873559
0.027579;-0.0548517778515816;0.027579;-0.33173456788063;0.027579;1.12141126394272
0.02758;-0.0548517778515816;0.02758;-0.297023847699165;0.02758;1.1363038495183
0.027581;-0.0631375002364318;0.027581;-0.282147824764252;0.027581;1.1363038495183
0.027582;-0.0515374888976415;0.027582;-0.272230476140976;0.027582;1.1363038495183
0.027583;-0.0415946220358213;0.027583;-0.257354453206062;0.027583;1.14126804471016
0.027584;-0.0498803444206715;0.027584;-0.237519755959511;0.027584;1.14126804471016
0.027585;-0.0432517665127913;0.027585;-0.217685058712959;0.027585;1.15119643509388
0.027586;-0.0399374775588512;0.027586;-0.202809035778046;0.027586;1.1611248254776
0.027587;-0.0366231886049112;0.027587;-0.187933012843132;0.027587;1.16608902066946
0.027588;-0.0531946333746115;0.027588;-0.163139641284943;0.027588;1.1859458014369
0.027589;-0.0498803444206715;0.027589;-0.143304944038391;0.027589;1.19587419182062
0.02759;-0.0548517778515816;0.02759;-0.128428921103477;0.02759;1.20083838701248
0.027591;-0.0647946447134018;0.027591;-0.103635549545288;0.027591;1.22565936297178
0.027592;-0.0681089336673419;0.027592;-0.0788421779870987;0.027592;1.24551614373922
0.027593;-0.0681089336673419;0.027593;-0.0639661550521851;0.027593;1.26537292450666
0.027594;-0.0664517891903718;0.027594;-0.0391727834939957;0.027594;1.29019390046597
0.027595;-0.0565089223285516;0.027595;-0.0193380862474442;0.027595;1.31005068123341
0.027596;-0.0531946333746115;0.027596;-0.0094207376241684;0.027596;1.31997907161713
0.027597;-0.0465660554667314;0.027597;0.00545528531074524;0.027597;1.33983585238457
0.027598;-0.0449089109897614;0.027598;0.0302486568689346;0.027598;1.36962102353573
0.027599;-0.0432517665127913;0.027599;0.0500833541154861;0.027599;1.39444199949503
0.0276;-0.0548517778515816;0.0276;0.0649593770503998;0.0276;1.41926297545433
0.027601;-0.0449089109897614;0.027601;0.0847940742969513;0.027601;1.44904814660549
0.027602;-0.0548517778515816;0.027602;0.104628771543503;0.027602;1.47883331775665
0.027603;-0.0598232112824917;0.027603;0.119504794478416;0.027603;1.50861848890781
0.027604;-0.0714232226212819;0.027604;0.144298166036606;0.027604;1.5483320504427
0.027605;-0.0631375002364318;0.027605;0.164132863283157;0.027605;1.58308141678572
0.027606;-0.0598232112824917;0.027606;0.188926234841347;0.027606;1.6227949783206
0.027607;-0.0614803557594617;0.027607;0.208760932087898;0.027607;1.66250853985548
0.027608;-0.0531946333746115;0.027608;0.22859562933445;0.027608;1.70222210139036
0.027609;-0.0415946220358213;0.027609;0.238512977957726;0.027609;1.73697146773338
0.02761;-0.0382803330818812;0.02761;0.258347675204277;0.02761;1.77668502926826
0.027611;-0.0316517551740011;0.027611;0.278182372450829;0.027611;1.82632698118687
0.027612;-0.0366231886049112;0.027612;0.29801706969738;0.027612;1.87100473791361
0.027613;-0.029994610697031;0.027613;0.317851766943932;0.027613;1.92064668983221
0.027614;-0.0399374775588512;0.027614;0.332727789878845;0.027614;1.97028864175081
0.027615;-0.0399374775588512;0.027615;0.347603812813759;0.027615;2.01000220328569
0.027616;-0.0482231999437014;0.027616;0.36743851006031;0.027616;2.05467996001244
0.027617;-0.0482231999437014;0.027617;0.3922318816185;0.027617;2.1092861071229
0.027618;-0.0548517778515816;0.027618;0.412066578865051;0.027618;2.16389225423336
0.027619;-0.0465660554667314;0.027619;0.431901276111603;0.027619;2.21849840134382
0.02762;-0.0465660554667314;0.02762;0.456694647669792;0.02762;2.27310454845428
0.027621;-0.0349660441279411;0.027621;0.471570670604706;0.027621;2.31778230518103
0.027622;-0.0217088883121808;0.027622;0.481488019227982;0.027622;2.35749586671591
0.027623;-0.0134231659273307;0.027623;0.501322716474533;0.027623;2.40713781863451
0.027624;-0.0150803104043007;0.027624;0.516198739409447;0.027624;2.44685138016939
0.027625;-0.00513744354248047;0.027625;0.540992110967636;0.027625;2.50145752727985
0.027626;-0.0134231659273307;0.027626;0.550909459590912;0.027626;2.5461352840066
0.027627;-0.0101088769733906;0.027627;0.570744156837463;0.027627;2.60074143111706
0.027628;-0.0167374548812707;0.027628;0.590578854084015;0.027628;2.6454191878438
0.027629;-0.0200517438352108;0.027629;0.605454877018929;0.027629;2.6950611397624
0.02763;-0.0200517438352108;0.02763;0.62528957426548;0.02763;2.74966728687286
0.027631;-0.0200517438352108;0.027631;0.645124271512032;0.027631;2.79930923879147
0.027632;-0.0183945993582408;0.027632;0.669917643070221;0.027632;2.85887958109379
0.027633;-0.00845173249642054;0.027633;0.689752340316772;0.027633;2.90852153301239
0.027634;-0.0018231545885404;0.027634;0.699669688940048;0.027634;2.94823509454727
0.027635;0.01474829018116;0.027635;0.709587037563324;0.027635;2.99291285127401
0.027636;0.01474829018116;0.027636;0.724463060498238;0.027636;3.03759060800076
0.027637;0.0213768680890401;0.027637;0.739339083433151;0.027637;3.09219675511122
0.027638;0.0213768680890401;0.027638;0.754215106368065;0.027638;3.14183870702982
0.027639;0.0263483015199502;0.027639;0.774049803614616;0.027639;3.19644485414028
0.02764;0.0213768680890401;0.02764;0.783967152237892;0.02764;3.24112261086702
0.027641;0.0213768680890401;0.027641;0.798843175172806;0.027641;3.28580036759377
0.027642;0.0263483015199502;0.027642;0.813719198107719;0.027642;3.34040651470423
0.027643;0.01474829018116;0.027643;0.833553895354271;0.027643;3.39501266181469
0.027644;0.0180625791351;0.027644;0.848429918289185;0.027644;3.44465461373329
0.027645;0.0280054459969203;0.027645;0.868264615535736;0.027645;3.49926076084375
0.027646;0.0396054573357105;0.027646;0.878181964159012;0.027646;3.54890271276236
0.027647;0.0478911797205607;0.027647;0.893057987093925;0.027647;3.59854466468096
0.027648;0.0512054686745008;0.027648;0.898016661405563;0.027648;3.63329403102398
0.027649;0.0661197689672311;0.027649;0.912892684340477;0.027649;3.68790017813444
0.02765;0.0661197689672311;0.02765;0.922810032963753;0.02765;3.73257793486118
0.027651;0.0710912023981412;0.027651;0.937686055898666;0.027651;3.78221988677979
0.027652;0.0710912023981412;0.027652;0.947603404521942;0.027652;3.83682603389025
0.027653;0.0777197803060214;0.027653;0.957520753145218;0.027653;3.87653959542513
0.027654;0.0644626244902611;0.027654;0.967438101768494;0.027654;3.92618154734373
0.027655;0.059491191059351;0.027655;0.977355450391769;0.027655;3.97582349926233
0.027656;0.0727483468751113;0.027656;0.992231473326683;0.027656;4.02546545118093
0.027657;0.0727483468751113;0.027657;1.00214882194996;0.027657;4.0800715982914
0.027658;0.0777197803060214;0.027658;1.01206617057323;0.027658;4.11482096463442
0.027659;0.0744054913520813;0.027659;1.02694219350815;0.027659;4.1793555021286
0.02766;0.0909769361217817;0.02766;1.02694219350815;0.02766;4.21410486847162
0.027661;0.114176958799362;0.027661;1.03685954213142;0.027661;4.25878262519836
0.027662;0.114176958799362;0.027662;1.0467768907547;0.027662;4.31338877230883
0.027663;0.120805536707242;0.027663;1.05173556506634;0.027663;4.35310233384371
0.027664;0.137376981476943;0.027664;1.05669423937798;0.027664;4.39778009057045
0.027665;0.137376981476943;0.027665;1.06661158800125;0.027665;4.43749365210533
0.027666;0.129091259092093;0.027666;1.07157026231289;0.027666;4.48713560402393
0.027667;0.130748403569063;0.027667;1.08148761093616;0.027667;4.53181336075068
0.027668;0.124119825661182;0.027668;1.08148761093616;0.027668;4.57649111747742
0.027669;0.129091259092093;0.027669;1.09140495955944;0.027669;4.62116887420416
0.02767;0.122462681184212;0.02767;1.10132230818272;0.02767;4.6658466309309
0.027671;0.134062692523003;0.027671;1.10628098249435;0.027671;4.7154885828495
0.027672;0.144005559384823;0.027672;1.11123965680599;0.027672;4.75520214438438
0.027673;0.152291281769673;0.027673;1.11619833111763;0.027673;4.79491570591927
0.027674;0.165548437585433;0.027674;1.11123965680599;0.027674;4.82966507226229
0.027675;0.182119882355134;0.027675;1.11619833111763;0.027675;4.86441443860531
0.027676;0.180462737878164;0.027676;1.11619833111763;0.027676;4.90909219533205
0.027677;0.195377038170894;0.027677;1.12115700542927;0.027677;4.94880575686693
0.027678;0.187091315786044;0.027678;1.12115700542927;0.027678;4.98851931840181
0.027679;0.192062749216954;0.027679;1.13107435405254;0.027679;5.03319707512856
0.02768;0.185434171309074;0.02768;1.12611567974091;0.02768;5.06298224627972
0.027681;0.180462737878164;0.027681;1.12115700542927;0.027681;5.09773161262274
0.027682;0.183777026832104;0.027682;1.12611567974091;0.027682;5.14240936934948
0.027683;0.185434171309074;0.027683;1.12611567974091;0.027683;5.1771587356925
0.027684;0.198691327124834;0.027684;1.13603302836418;0.027684;5.21687229722738
0.027685;0.211948482940594;0.027685;1.13107435405254;0.027685;5.2516216635704
0.027686;0.216919916371504;0.027686;1.12611567974091;0.027686;5.28637102991343
0.027687;0.233491361141205;0.027687;1.12115700542927;0.027687;5.31119200587273
0.027688;0.235148505618175;0.027688;1.11123965680599;0.027688;5.34097717702389
0.027689;0.250062805910905;0.027689;1.11123965680599;0.027689;5.37572654336691
0.02769;0.243434228003025;0.02769;1.11619833111763;0.02769;5.40551171451807
0.027691;0.248405661433935;0.027691;1.10628098249435;0.027691;5.43529688566923
0.027692;0.248405661433935;0.027692;1.10132230818272;0.027692;5.46508205682039
0.027693;0.238462794572115;0.027693;1.10132230818272;0.027693;5.49486722797155
0.027694;0.251719950387875;0.027694;1.09636363387108;0.027694;5.52961659431458
0.027695;0.243434228003025;0.027695;1.09636363387108;0.027695;5.55940176546574
0.027696;0.245091372479995;0.027696;1.0864462852478;0.027696;5.5891869366169
0.027697;0.264977106203636;0.027697;1.09140495955944;0.027697;5.62890049815178
0.027698;0.248405661433935;0.027698;1.07652893662453;0.027698;5.64379308372736
0.027699;0.278234262019396;0.027699;1.07157026231289;0.027699;5.66861405968666
0.0277;0.284862839927276;0.0277;1.05669423937798;0.0277;5.68350664526224
0.027701;0.298119995743036;0.027701;1.05173556506634;0.027701;5.7132918164134
0.027702;0.299777140220006;0.027702;1.03685954213142;0.027702;5.72818440198898
0.027703;0.298119995743036;0.027703;1.02694219350815;0.027703;5.74307698756456
0.027704;0.314691440512737;0.027704;1.02198351919651;0.027704;5.76789796352386
0.027705;0.309720007081827;0.027705;1.01702484488487;0.027705;5.78775474429131
0.027706;0.299777140220006;0.027706;1.0071074962616;0.027706;5.80761152505875
0.027707;0.301434284696976;0.027707;0.992231473326683;0.027707;5.82746830582619
0.027708;0.304748573650916;0.027708;0.982314124703407;0.027708;5.85228928178549
0.027709;0.306405718127886;0.027709;0.977355450391769;0.027709;5.86718186736107
0.02771;0.309720007081827;0.02771;0.972396776080132;0.02771;5.89200284332037
0.027711;0.322977162897587;0.027711;0.962479427456856;0.027711;5.90193123370409
0.027712;0.332920029759407;0.027712;0.942644730210304;0.027712;5.91682381927967
0.027713;0.334577174236377;0.027713;0.922810032963753;0.027713;5.91682381927967
0.027714;0.351148619006077;0.027714;0.917851358652115;0.027714;5.93171640485525
0.027715;0.354462907960018;0.027715;0.902975335717201;0.027715;5.94660899043083
0.027716;0.356120052436988;0.027716;0.888099312782288;0.027716;5.95653738081455
0.027717;0.354462907960018;0.027717;0.873223289847374;0.027717;5.96646577119827
0.027718;0.354462907960018;0.027718;0.863305941224098;0.027718;5.97142996639013
0.027719;0.356120052436988;0.027719;0.843471243977547;0.027719;5.97639416158199
0.02772;0.352805763483047;0.02772;0.833553895354271;0.02772;5.99625094234943
0.027721;0.346177185575167;0.027721;0.828595221042633;0.027721;6.00617933273315
0.027722;0.347834330052137;0.027722;0.803801849484444;0.027722;6.00121513754129
0.027723;0.354462907960018;0.027723;0.798843175172806;0.027723;6.01610772311687
0.027724;0.377662930637598;0.027724;0.779008477926254;0.027724;6.01610772311687
0.027725;0.377662930637598;0.027725;0.759173780679703;0.027725;6.01610772311687
0.027726;0.380977219591538;0.027726;0.734380409121513;0.027726;6.00617933273315
0.027727;0.394234375407298;0.027727;0.7195043861866;0.027727;6.01114352792501
0.027728;0.395891519884268;0.027728;0.704628363251686;0.027728;6.01114352792501
0.027729;0.397548664361238;0.027729;0.689752340316772;0.027729;6.01114352792501
0.02773;0.399205808838208;0.02773;0.669917643070221;0.02773;6.01114352792501
0.027731;0.397548664361238;0.027731;0.645124271512032;0.027731;6.00121513754129
0.027732;0.389262941976388;0.027732;0.62528957426548;0.027732;6.00121513754129
0.027733;0.377662930637598;0.027733;0.610413551330566;0.027733;5.99625094234943
0.027734;0.392577230930328;0.027734;0.600496202707291;0.027734;6.00121513754129
0.027735;0.392577230930328;0.027735;0.585620179772377;0.027735;5.99128674715757
0.027736;0.389262941976388;0.027736;0.565785482525826;0.027736;5.98632255196571
0.027737;0.389262941976388;0.027737;0.545950785279274;0.027737;5.98135835677385
0.027738;0.409148675700029;0.027738;0.526116088032722;0.027738;5.96646577119827
0.027739;0.420748687038819;0.027739;0.496364042162895;0.027739;5.94660899043083
0.02774;0.425720120469729;0.02774;0.476529344916344;0.02774;5.93668060004711
0.027741;0.429034409423669;0.027741;0.46165332198143;0.027741;5.93171640485525
0.027742;0.434005842854579;0.027742;0.431901276111603;0.027742;5.91682381927967
0.027743;0.419091542561849;0.027743;0.421983927488327;0.027743;5.90193123370409
0.027744;0.425720120469729;0.027744;0.397190555930138;0.027744;5.88207445293665
0.027745;0.417434398084879;0.027745;0.372397184371948;0.027745;5.87214606255293
0.027746;0.409148675700029;0.027746;0.352562487125397;0.027746;5.84732508659363
0.027747;0.410805820176999;0.027747;0.332727789878845;0.027747;5.83739669620991
0.027748;0.410805820176999;0.027748;0.317851766943932;0.027748;5.82746830582619
0.027749;0.420748687038819;0.027749;0.302975744009018;0.027749;5.81753991544247
0.02775;0.424062975992759;0.02775;0.278182372450829;0.02775;5.78775474429131
0.027751;0.432348698377609;0.027751;0.248430326581001;0.027751;5.76789796352386
0.027752;0.438977276285489;0.027752;0.223636955022812;0.027752;5.74307698756456
0.027753;0.435662987331549;0.027753;0.208760932087898;0.027753;5.71825601160526
0.027754;0.44892014314731;0.027754;0.183967560529709;0.027754;5.69839923083782
0.027755;0.443948709716399;0.027755;0.159174188971519;0.027755;5.66861405968666
0.027756;0.435662987331549;0.027756;0.149256840348244;0.027756;5.65868566930294
0.027757;0.422405831515789;0.027757;0.114546120166779;0.027757;5.62393630295992
0.027758;0.420748687038819;0.027758;0.0897527486085892;0.027758;5.59415113180876
0.027759;0.427377264946699;0.027759;0.0699180513620377;0.027759;5.56933015584946
0.02776;0.419091542561849;0.02776;0.0500833541154861;0.02776;5.54947337508202
0.027761;0.417434398084879;0.027761;0.0302486568689346;0.027761;5.51968820393085
0.027762;0.425720120469729;0.027762;0.0104139596223831;0.027762;5.48990303277969
0.027763;0.420748687038819;0.027763;-0.0094207376241684;0.027763;5.46508205682039
0.027764;0.440634420762459;0.027764;-0.0342141091823578;0.027764;5.43033269047737
0.027765;0.437320131808519;0.027765;-0.0689248293638229;0.027765;5.38565493375063
0.027766;0.438977276285489;0.027766;-0.0887595266103745;0.027766;5.36083395779133
0.027767;0.442291565239429;0.027767;-0.108594223856926;0.027767;5.33104878664017
